==============================================
   校长我来当 - 游戏全部文本（平台/工单审核用）
   版本: v3.7 (versionCode 29)
   包名: com.arktools.xiaozhang
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/achievement/Achievement.kt
2546. "持续经营30年"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/achievement/Achievement.kt
2547. "持续经营50年"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/achievement/Achievement.kt
2548. "持续经营5年"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/achievement/Achievement.kt
2549. "挂机躺赚"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/PressureSystemManager.kt
2550. "按入职顺序"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/teacher/TeacherViewModel.kt
2551. "按学生强项维度分班，利于特长培养"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/SchoolClass.kt
2552. "按教学派意见办（教师忠诚+10）"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
2553. "按教学科目分组"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/teacher/TeacherViewModel.kt
2554. "按智力分重点班/普通班，尖子生集中但影响公平"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/SchoolClass.kt
2555. "按最低要求汇报，强调已采取措施"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/CrisisScenarioManager.kt
2556. "按校规严肃处理：记过处分+强制转学（最严重的2人）"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/CrisisScenarioManager.kt
2557. "按正确顺序排列实验步骤"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/minigame/ScienceFairMiniGame.kt
2558. "挑战"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/achievement/Achievement.kt, app/src/main/java/com/arktools/xiaozhang/ui/achievement/AchievementScreen.kt
2559. "挪用研究经费"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/Principal.kt
2560. "捐献个人资金给学校"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/principal/PrincipalOfficeScreen.kt
2561. "捐献后可获得少量声誉加成"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/principal/PrincipalOfficeScreen.kt
2562. "捐献金额（万）"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/principal/PrincipalOfficeScreen.kt
2563. "换更大的铁钉"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/minigame/MiniGameViewModel.kt
2564. "授予全面发展的顶尖学生，全额免除学费"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/scholarship/ScholarshipManager.kt
2565. "排名趋势"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/ranking/RankingScreen.kt
2566. "排水系统堵塞"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/PressureSystemManager.kt
2567. "排行榜"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/main/MainScreen.kt, app/src/main/java/com/arktools/xiaozhang/ui/overview/OverviewScreen.kt
2568. "排行榜显示你与NPC学校的对比。提升声誉和市值来登顶！"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/components/GameTips.kt
2569. "探究式学习"
   来源文件: app/src/main/java/com/arktools/xiaozhang/data/local/entity/TeachingMethodEntity.kt, app/src/main/java/com/arktools/xiaozhang/data/repository/ResearchRepositoryImpl.kt
2570. "探究植物生长与光照方向的关系"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/minigame/MiniGameViewModel.kt
2571. "探究电流产生磁场及增强方法"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/minigame/MiniGameViewModel.kt
2572. "接受元老意见"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
2573. "接受冠名赞助（资金+10万）"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
2574. "接受合作（声誉+600，需承担部分费用）"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
2575. "接受处分"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/principal/PrincipalOfficeScreen.kt
2576. "接受捐赠（资金+30万）"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
2577. "接受高额补偿异地重建（资金+100万，声誉-500）"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
2578. "推动教学改革（改革派支持，保守派反对）"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/FactionManager.kt
2579. "推卸责任给食堂外包商，与学校切割"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/CrisisScenarioManager.kt
2580. "掩盖事故"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/Principal.kt
2581. "提供学习支架，逐步撤除引导"
   来源文件: app/src/main/java/com/arktools/xiaozhang/data/local/entity/TeachingMethodEntity.kt, app/src/main/java/com/arktools/xiaozhang/data/repository/ResearchRepositoryImpl.kt
2582. "提出离职"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/autohandle/AutoHandleManager.kt
2583. "提出问题，引导学生自主探索答案"
   来源文件: app/src/main/java/com/arktools/xiaozhang/data/local/entity/TeachingMethodEntity.kt, app/src/main/java/com/arktools/xiaozhang/data/repository/ResearchRepositoryImpl.kt
2584. "提前做好应对准备（声誉+200）"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
2585. "提前打点检查人员确保过关（花费个人资金5万）"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/CorruptionManager.kt
2586. "提前知道对手实力排名"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/minigame/MiniGameModels.kt
2587. "提前适应大学学习节奏"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/employment/EmploymentMarket.kt
2588. "提升声誉和教学质量可以在下个9月招到更多学生"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/overview/OverviewViewModel.kt
2589. "提升声誉和星级来解锁更多学区"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/overview/OverviewScreen.kt
2590. "提升教学质量、加快招生速度、增加收入或降低运营成本。"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/research/ResearchScreen.kt
2591. "提升校园等级方式：扩建设施、提升教学质量、招收更多学生"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/stock/StockScreen.kt
2592. "提升行政待遇（行政派+20，花费2万）"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/FactionManager.kt
2593. "提示：低费用方法无前置条件，高级方法需先解锁一定数量的基础方法。"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/research/ResearchScreen.kt
2594. "提高教学质量和学生满意度"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/GameOverDetector.kt
2595. "提高教师工作积极性"
   来源文件: app/src/main/java/com/arktools/xiaozhang/data/repository/ResearchRepositoryImpl.kt
2596. "提高温度"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/minigame/MiniGameViewModel.kt
2597. "提高班"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/Course.kt
2598. "握手言和"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/minigame/DebateMiniGame.kt
2599. "搜索"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/student/StudentScreen.kt
2600. "搜索学生姓名或特质..."
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/student/StudentScreen.kt
2601. "搜索引擎与信息流广告"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/Marketing.kt
2602. "搭建火山模型外壳"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/minigame/MiniGameViewModel.kt
2603. "撤销当前班主任"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/student/HeadTeacherAssignDialog.kt
2604. "操作失败"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/principal/PrincipalOfficeViewModel.kt
2605. "操作成功"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/principal/PrincipalOfficeScreen.kt
2606. "操场变成'泳池'，部分教学设备受损。目前仍有200多名学生滞留校内。"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/CrisisScenarioManager.kt
2607. "操场的跑道已经有好多地方开裂了，下雨天特别滑，跑步容易摔跤，请学校尽快修整。"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/suggestion/SuggestionBoxManager.kt
2608. "操场跑道损坏严重，孩子运动容易受伤"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/parent/ParentSatisfactionManager.kt
2609. "操场跑道被毁。修复预估需要30-50万。"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/CrisisScenarioManager.kt
2610. "操场跑道需要翻新"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/suggestion/SuggestionBoxManager.kt
2611. "支出"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/report/ReportScreen.kt
2612. "支出分类"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/report/ReportScreen.kt
2613. "支出明细可在「数据报表」→「财务管理」中查看"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/overview/OverviewViewModel.kt
2614. "支出构成"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/report/ReportScreen.kt
2615. "支持在艺术领域展现天赋的学生"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/scholarship/ScholarshipManager.kt
2616. "收"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/report/ReportViewModel.kt
2617. "收下这个学生（人脉+15，声誉-100）"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/ConnectionManager.kt
2618. "收下（个人资金+5万，腐败+1）"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
2619. "收入"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/policy/PolicyScreen.kt, app/src/main/java/com/arktools/xiaozhang/ui/ranking/RankingScreen.kt, app/src/main/java/com/arktools/xiaozhang/ui/report/ReportScreen.kt
2620. "收入/支出趋势"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/report/ReportScreen.kt
2621. "收入加成"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/TeachingMethod.kt, app/src/main/java/com/arktools/xiaozhang/ui/research/ResearchScreen.kt
2622. "收入来源"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/report/ReportScreen.kt
2623. "收入目标"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/milestone/Milestone.kt
2624. "收到本区校长联谊会的邀请函，是个拓展人脉的好机会。"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
2625. "收受回扣"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/Principal.kt
2626. "收支"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/report/ReportViewModel.kt
2627. "收支对比"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/report/ReportScreen.kt
2628. "收费过高"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/PressureSystemManager.kt
2629. "改为线上考试"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/CrisisScenarioManager.kt
2630. "改变线圈匝数对比磁力强弱"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/minigame/MiniGameViewModel.kt
2631. "改进建议"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/gameover/GameOverDialog.kt
2632. "改革取得初步成效，学校活力提升！"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/FactionManager.kt
2633. "改革推进中，效果尚需时间验证。"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/FactionManager.kt
2634. "改革派"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/Principal.kt
2635. "改革派提交了一份激进的改造方案：彻底推翻现有教学体系，全面采用新方法论。"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/FactionManager.kt
2636. "改革派提出彻底废除传统考试，改用项目制评估。保守派坚决反对。"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
2637. "改革派激进计划"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/FactionManager.kt
2638. "放人离开"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/GameEngine.kt
2639. "放入小苏打"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/minigame/MiniGameViewModel.kt
2640. "放弃"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/event/EventDialog.kt
2641. "放弃经营"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/gameover/GameOverDialog.kt
2642. "政府关系"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/main/MainScreen.kt
2643. "政府合作教育产业园"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/expansion/CampusExpansionManager.kt
2644. "政府机关"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/alumni/AlumniNetwork.kt
2645. "政府督导"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/overview/OverviewScreen.kt
2646. "政府督导评估"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/government/GovernmentScreen.kt
2647. "政府罚款"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/GameEngine.kt
2648. "政府补贴"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/GameEngine.kt, app/src/main/java/com/arktools/xiaozhang/domain/finance/FinancialReportManager.kt
2649. "政治"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/Course.kt
2650. "政治教师"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/Teacher.kt
2651. "政策效果总览"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/policy/PolicyScreen.kt
2652. "政策法规"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/main/MainScreen.kt
2653. "政策面利好，教育板块上涨"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/Stock.kt
2654. "政策面利空，教育板块下跌"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/Stock.kt
2655. "故事化教学"
   来源文件: app/src/main/java/com/arktools/xiaozhang/data/local/entity/TeachingMethodEntity.kt, app/src/main/java/com/arktools/xiaozhang/data/repository/ResearchRepositoryImpl.kt
2656. "效果说明：已解锁的教研方法会永久加成你的学校——"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/research/ResearchScreen.kt
2657. "敌对"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/competitor/Competitor.kt
2658. "敏"
   来源文件: app/src/main/java/com/arktools/xiaozhang/data/repository/TeacherRepositoryImpl.kt, app/src/main/java/com/arktools/xiaozhang/domain/engine/ConnectionManager.kt, app/src/main/java/com/arktools/xiaozhang/domain/model/Student.kt
2659. "敏感"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/Student.kt
2660. "救助失败"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/gameover/GameOverViewModel.kt
2661. "教"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/report/ReportViewModel.kt
2662. "教务主任"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/tutorial/TutorialManager.kt
